data;produto;turno;quantidade_vendida;categoria;preco_unitario
2023-08-15;prato_executivo;jantar;44;prato_principal;35.9
2023-08-15;prato_executivo;cafe_manha;41;prato_principal;35.9
2023-08-15;salada_caesar;almoco;11;entrada;18.5
2023-08-15;salada_caesar;jantar;10;entrada;18.5
2023-08-15;salada_caesar;cafe_manha;7;entrada;18.5
2023-08-15;frango_grelhado;almoco;34;prato_principal;32.0
2023-08-15;frango_grelhado;jantar;15;prato_principal;32.0
2023-08-15;frango_grelhado;cafe_manha;27;prato_principal;32.0
2023-08-15;suco_laranja;almoco;62;bebida;8.0
2023-08-15;suco_laranja;jantar;46;bebida;8.0
2023-08-15;suco_laranja;cafe_manha;58;bebida;8.0
2023-08-15;sobremesa_dia;almoco;24;sobremesa;12.0
2023-08-15;sobremesa_dia;jantar;15;sobremesa;12.0
2023-08-15;sobremesa_dia;cafe_manha;15;sobremesa;12.0
2023-08-15;prato_vegetariano;almoco;22;prato_principal;28.0
2023-08-15;prato_vegetariano;jantar;7;prato_principal;28.0
2023-08-15;prato_vegetariano;cafe_manha;17;prato_principal;28.0
2023-08-16;prato_executivo;almoco;41;prato_principal;35.9
2023-08-16;prato_executivo;jantar;28;prato_principal;35.9
2023-08-16;prato_executivo;cafe_manha;41;prato_principal;35.9
2023-08-16;salada_caesar;almoco;6;entrada;18.5
2023-08-16;salada_caesar;cafe_manha;14;entrada;18.5
2023-08-16;frango_grelhado;almoco;21;prato_principal;32.0
2023-08-16;frango_grelhado;jantar;31;prato_principal;32.0
2023-08-16;frango_grelhado;cafe_manha;27;prato_principal;32.0
2023-08-16;suco_laranja;almoco;52;bebida;8.0
2023-08-16;suco_laranja;jantar;49;bebida;8.0
2023-08-16;suco_laranja;cafe_manha;53;bebida;8.0
2023-08-16;sobremesa_dia;almoco;26;sobremesa;12.0
2023-08-16;sobremesa_dia;jantar;17;sobremesa;12.0
2023-08-16;sobremesa_dia;cafe_manha;26;sobremesa;12.0
2023-08-16;prato_vegetariano;almoco;18;prato_principal;28.0
2023-08-16;prato_vegetariano;jantar;11;prato_principal;28.0
2023-08-16;prato_vegetariano;cafe_manha;17;prato_principal;28.0
2023-08-17;prato_executivo;almoco;38;prato_principal;35.9
2023-08-17;prato_executivo;jantar;47;prato_principal;35.9
2023-08-17;prato_executivo;cafe_manha;42;prato_principal;35.9
2023-08-17;salada_caesar;almoco;15;entrada;18.5
2023-08-17;salada_caesar;jantar;11;entrada;18.5
2023-08-17;salada_caesar;cafe_manha;9;entrada;18.5
2023-08-17;frango_grelhado;almoco;33;prato_principal;32.0
2023-08-17;frango_grelhado;jantar;26;prato_principal;32.0
2023-08-17;frango_grelhado;cafe_manha;32;prato_principal;32.0
2023-08-17;suco_laranja;almoco;60;bebida;8.0
2023-08-17;suco_laranja;jantar;64;bebida;8.0
2023-08-17;suco_laranja;cafe_manha;53;bebida;8.0
2023-08-17;sobremesa_dia;almoco;20;sobremesa;12.0
2023-08-17;sobremesa_dia;jantar;21;sobremesa;12.0
2023-08-17;sobremesa_dia;cafe_manha;24;sobremesa;12.0
2023-08-17;prato_vegetariano;almoco;28;prato_principal;28.0
2023-08-17;prato_vegetariano;cafe_manha;13;prato_principal;28.0
2023-08-18;prato_executivo;almoco;61;prato_principal;35.9
2023-08-18;prato_executivo;jantar;57;prato_principal;35.9
2023-08-18;prato_executivo;cafe_manha;44;prato_principal;35.9
2023-08-18;salada_caesar;almoco;19;entrada;18.5
2023-08-18;salada_caesar;jantar;17;entrada;18.5
2023-08-18;salada_caesar;cafe_manha;14;entrada;18.5
2023-08-18;frango_grelhado;almoco;47;prato_principal;32.0
2023-08-18;frango_grelhado;jantar;42;prato_principal;32.0
2023-08-18;suco_laranja;almoco;82;bebida;8.0
2023-08-18;suco_laranja;jantar;97;bebida;8.0
2023-08-18;suco_laranja;cafe_manha;71;bebida;8.0
2023-08-18;sobremesa_dia;almoco;25;sobremesa;12.0
2023-08-18;sobremesa_dia;jantar;27;sobremesa;12.0
2023-08-18;sobremesa_dia;cafe_manha;21;sobremesa;12.0
2023-08-18;prato_vegetariano;jantar;19;prato_principal;28.0
2023-08-18;prato_vegetariano;cafe_manha;18;prato_principal;28.0
2023-08-19;prato_executivo;jantar;66;prato_principal;35.9
2023-08-19;prato_executivo;cafe_manha;30;prato_principal;35.9
2023-08-19;salada_caesar;almoco;4;entrada;18.5
2023-08-19;salada_caesar;jantar;18;entrada;18.5
2023-08-19;salada_caesar;cafe_manha;13;entrada;18.5
2023-08-19;frango_grelhado;almoco;23;prato_principal;32.0
2023-08-19;frango_grelhado;jantar;28;prato_principal;32.0
2023-08-19;frango_grelhado;cafe_manha;26;prato_principal;32.0
2023-08-19;suco_laranja;almoco;47;bebida;8.0
2023-08-19;suco_laranja;cafe_manha;33;bebida;8.0
2023-08-19;sobremesa_dia;almoco;6;sobremesa;12.0
2023-08-19;sobremesa_dia;jantar;27;sobremesa;12.0
2023-08-19;sobremesa_dia;cafe_manha;11;sobremesa;12.0
2023-08-19;prato_vegetariano;almoco;17;prato_principal;28.0
2023-08-19;prato_vegetariano;jantar;25;prato_principal;28.0
2023-08-19;prato_vegetariano;cafe_manha;14;prato_principal;28.0
2023-08-20;prato_executivo;almoco;18;prato_principal;35.9
2023-08-20;prato_executivo;jantar;29;prato_principal;35.9
2023-08-20;prato_executivo;cafe_manha;33;prato_principal;35.9
2023-08-20;salada_caesar;almoco;4;entrada;18.5
2023-08-20;salada_caesar;jantar;5;entrada;18.5
2023-08-20;salada_caesar;cafe_manha;5;entrada;18.5
2023-08-20;frango_grelhado;almoco;6;prato_principal;32.0
2023-08-20;frango_grelhado;jantar;17;prato_principal;32.0
2023-08-20;frango_grelhado;cafe_manha;16;prato_principal;32.0
2023-08-20;suco_laranja;almoco;23;bebida;8.0
2023-08-20;suco_laranja;jantar;37;bebida;8.0
2023-08-20;suco_laranja;cafe_manha;37;bebida;8.0
2023-08-20;sobremesa_dia;almoco;9;sobremesa;12.0
2023-08-20;sobremesa_dia;jantar;12;sobremesa;12.0
2023-08-20;sobremesa_dia;cafe_manha;9;sobremesa;12.0
2023-08-20;prato_vegetariano;almoco;5;prato_principal;28.0
2023-08-20;prato_vegetariano;jantar;9;prato_principal;28.0
2023-08-21;prato_executivo;almoco;28;prato_principal;35.9
2023-08-21;prato_executivo;jantar;32;prato_principal;35.9
2023-08-21;prato_executivo;cafe_manha;40;prato_principal;35.9
2023-08-21;salada_caesar;almoco;9;entrada;18.5
2023-08-21;salada_caesar;jantar;8;entrada;18.5
2023-08-21;salada_caesar;cafe_manha;7;entrada;18.5
2023-08-21;frango_grelhado;almoco;19;prato_principal;32.0
2023-08-21;frango_grelhado;jantar;18;prato_principal;32.0
2023-08-21;frango_grelhado;cafe_manha;33;prato_principal;32.0
2023-08-21;suco_laranja;almoco;49;bebida;8.0
2023-08-21;suco_laranja;cafe_manha;46;bebida;8.0
2023-08-21;sobremesa_dia;almoco;13;sobremesa;12.0
2023-08-21;sobremesa_dia;jantar;13;sobremesa;12.0
2023-08-21;sobremesa_dia;cafe_manha;11;sobremesa;12.0
2023-08-21;prato_vegetariano;almoco;12;prato_principal;28.0
2023-08-21;prato_vegetariano;jantar;8;prato_principal;28.0
2023-08-21;prato_vegetariano;cafe_manha;10;prato_principal;28.0
2023-08-22;prato_executivo;almoco;47;prato_principal;35.9
2023-08-22;prato_executivo;jantar;37;prato_principal;35.9
2023-08-22;prato_executivo;cafe_manha;35;prato_principal;35.9
2023-08-22;salada_caesar;almoco;13;entrada;18.5
2023-08-22;salada_caesar;jantar;9;entrada;18.5
2023-08-22;salada_caesar;cafe_manha;15;entrada;18.5
2023-08-22;frango_grelhado;almoco;29;prato_principal;32.0
2023-08-22;frango_grelhado;jantar;25;prato_principal;32.0
2023-08-22;frango_grelhado;cafe_manha;30;prato_principal;32.0
2023-08-22;suco_laranja;almoco;63;bebida;8.0
2023-08-22;suco_laranja;jantar;42;bebida;8.0
2023-08-22;suco_laranja;cafe_manha;53;bebida;8.0
2023-08-22;sobremesa_dia;almoco;19;sobremesa;12.0
2023-08-22;sobremesa_dia;jantar;12;sobremesa;12.0
2023-08-22;sobremesa_dia;cafe_manha;20;sobremesa;12.0
2023-08-22;prato_vegetariano;almoco;23;prato_principal;28.0
2023-08-22;prato_vegetariano;jantar;17;prato_principal;28.0
2023-08-22;prato_vegetariano;cafe_manha;15;prato_principal;28.0
2023-08-23;prato_executivo;almoco;42;prato_principal;35.9
2023-08-23;prato_executivo;jantar;34;prato_principal;35.9
2023-08-23;prato_executivo;cafe_manha;38;prato_principal;35.9
2023-08-23;salada_caesar;almoco;10;entrada;18.5
2023-08-23;salada_caesar;jantar;12;entrada;18.5
2023-08-23;salada_caesar;cafe_manha;6;entrada;18.5
2023-08-23;frango_grelhado;almoco;19;prato_principal;32.0
2023-08-23;frango_grelhado;jantar;14;prato_principal;32.0
2023-08-23;frango_grelhado;cafe_manha;33;prato_principal;32.0
2023-08-23;suco_laranja;almoco;45;bebida;8.0
2023-08-23;suco_laranja;jantar;49;bebida;8.0
2023-08-23;suco_laranja;cafe_manha;61;bebida;8.0
2023-08-23;sobremesa_dia;almoco;16;sobremesa;12.0
2023-08-23;sobremesa_dia;jantar;15;sobremesa;12.0
2023-08-23;sobremesa_dia;cafe_manha;17;sobremesa;12.0
2023-08-23;prato_vegetariano;almoco;23;prato_principal;28.0
2023-08-23;prato_vegetariano;jantar;15;prato_principal;28.0
2023-08-23;prato_vegetariano;cafe_manha;14;prato_principal;28.0
2023-08-24;prato_executivo;almoco;31;prato_principal;35.9
2023-08-24;prato_executivo;jantar;34;prato_principal;35.9
2023-08-24;prato_executivo;cafe_manha;52;prato_principal;35.9
2023-08-24;salada_caesar;almoco;10;entrada;18.5
2023-08-24;salada_caesar;jantar;8;entrada;18.5
2023-08-24;salada_caesar;cafe_manha;9;entrada;18.5
2023-08-24;frango_grelhado;almoco;41;prato_principal;32.0
2023-08-24;frango_grelhado;jantar;26;prato_principal;32.0
2023-08-24;frango_grelhado;cafe_manha;37;prato_principal;32.0
2023-08-24;suco_laranja;almoco;85;bebida;8.0
2023-08-24;suco_laranja;jantar;59;bebida;8.0
2023-08-24;suco_laranja;cafe_manha;54;bebida;8.0
2023-08-24;sobremesa_dia;almoco;22;sobremesa;12.0
2023-08-24;sobremesa_dia;jantar;10;sobremesa;12.0
2023-08-24;sobremesa_dia;cafe_manha;18;sobremesa;12.0
2023-08-24;prato_vegetariano;almoco;17;prato_principal;28.0
2023-08-24;prato_vegetariano;jantar;15;prato_principal;28.0
2023-08-24;prato_vegetariano;cafe_manha;13;prato_principal;28.0
2023-08-25;prato_executivo;almoco;57;prato_principal;35.9
2023-08-25;prato_executivo;jantar;72;prato_principal;35.9
2023-08-25;prato_executivo;cafe_manha;35;prato_principal;35.9
2023-08-25;salada_caesar;almoco;21;entrada;18.5
2023-08-25;salada_caesar;jantar;16;entrada;18.5
2023-08-25;salada_caesar;cafe_manha;12;entrada;18.5
2023-08-25;frango_grelhado;almoco;39;prato_principal;32.0
2023-08-25;frango_grelhado;jantar;45;prato_principal;32.0
2023-08-25;frango_grelhado;cafe_manha;39;prato_principal;32.0
2023-08-25;suco_laranja;almoco;70;bebida;8.0
2023-08-25;suco_laranja;jantar;79;bebida;8.0
2023-08-25;suco_laranja;cafe_manha;61;bebida;8.0
2023-08-25;sobremesa_dia;almoco;31;sobremesa;12.0
2023-08-25;sobremesa_dia;jantar;27;sobremesa;12.0
2023-08-25;sobremesa_dia;cafe_manha;12;sobremesa;12.0
2023-08-25;prato_vegetariano;almoco;19;prato_principal;28.0
2023-08-25;prato_vegetariano;jantar;17;prato_principal;28.0
2023-08-25;prato_vegetariano;cafe_manha;20;prato_principal;28.0
2023-08-26;prato_executivo;almoco;24;prato_principal;35.9
2023-08-26;prato_executivo;jantar;54;prato_principal;35.9
2023-08-26;prato_executivo;cafe_manha;35;prato_principal;35.9
2023-08-26;salada_caesar;almoco;3;entrada;18.5
2023-08-26;salada_caesar;cafe_manha;16;entrada;18.5
2023-08-26;frango_grelhado;almoco;19;prato_principal;32.0
2023-08-26;frango_grelhado;jantar;33;prato_principal;32.0
2023-08-26;frango_grelhado;cafe_manha;20;prato_principal;32.0
2023-08-26;suco_laranja;almoco;20;bebida;8.0
2023-08-26;suco_laranja;jantar;65;bebida;8.0
2023-08-26;suco_laranja;cafe_manha;37;bebida;8.0
2023-08-26;sobremesa_dia;almoco;18;sobremesa;12.0
2023-08-26;sobremesa_dia;jantar;23;sobremesa;12.0
2023-08-26;sobremesa_dia;cafe_manha;12;sobremesa;12.0
2023-08-26;prato_vegetariano;almoco;9;prato_principal;28.0
2023-08-26;prato_vegetariano;jantar;21;prato_principal;28.0
2023-08-26;prato_vegetariano;cafe_manha;9;prato_principal;28.0
2023-08-27;prato_executivo;almoco;23;prato_principal;35.9
2023-08-27;prato_executivo;jantar;31;prato_principal;35.9
2023-08-27;prato_executivo;cafe_manha;38;prato_principal;35.9
2023-08-27;salada_caesar;almoco;8;entrada;18.5
2023-08-27;salada_caesar;jantar;5;entrada;18.5
2023-08-27;salada_caesar;cafe_manha;3;entrada;18.5
2023-08-27;frango_grelhado;almoco;6;prato_principal;32.0
2023-08-27;frango_grelhado;jantar;20;prato_principal;32.0
2023-08-27;suco_laranja;almoco;25;bebida;8.0
2023-08-27;suco_laranja;jantar;30;bebida;8.0
2023-08-27;suco_laranja;cafe_manha;42;bebida;8.0
2023-08-27;sobremesa_dia;almoco;6;sobremesa;12.0
2023-08-27;sobremesa_dia;jantar;11;sobremesa;12.0
2023-08-27;sobremesa_dia;cafe_manha;9;sobremesa;12.0
2023-08-27;prato_vegetariano;almoco;4;prato_principal;28.0
2023-08-27;prato_vegetariano;jantar;12;prato_principal;28.0
2023-08-27;prato_vegetariano;cafe_manha;11;prato_principal;28.0
2023-08-28;prato_executivo;almoco;42;prato_principal;35.9
2023-08-28;prato_executivo;jantar;32;prato_principal;35.9
2023-08-28;prato_executivo;cafe_manha;37;prato_principal;35.9
2023-08-28;salada_caesar;almoco;12;entrada;18.5
2023-08-28;salada_caesar;jantar;11;entrada;18.5
2023-08-28;salada_caesar;cafe_manha;13;entrada;18.5
2023-08-28;frango_grelhado;almoco;20;prato_principal;32.0
2023-08-28;frango_grelhado;jantar;23;prato_principal;32.0
2023-08-28;frango_grelhado;cafe_manha;26;prato_principal;32.0
2023-08-28;suco_laranja;almoco;44;bebida;8.0
2023-08-28;suco_laranja;jantar;30;bebida;8.0
2023-08-28;suco_laranja;cafe_manha;52;bebida;8.0
2023-08-28;sobremesa_dia;almoco;18;sobremesa;12.0
2023-08-28;sobremesa_dia;jantar;18;sobremesa;12.0
2023-08-28;sobremesa_dia;cafe_manha;14;sobremesa;12.0
2023-08-28;prato_vegetariano;almoco;14;prato_principal;28.0
2023-08-28;prato_vegetariano;jantar;12;prato_principal;28.0
2023-08-28;prato_vegetariano;cafe_manha;13;prato_principal;28.0
2023-08-29;prato_executivo;almoco;46;prato_principal;35.9
2023-08-29;prato_executivo;jantar;32;prato_principal;35.9
2023-08-29;prato_executivo;cafe_manha;43;prato_principal;35.9
2023-08-29;salada_caesar;almoco;10;entrada;18.5
2023-08-29;salada_caesar;jantar;12;entrada;18.5
2023-08-29;salada_caesar;cafe_manha;11;entrada;18.5
2023-08-29;frango_grelhado;almoco;30;prato_principal;32.0
2023-08-29;frango_grelhado;jantar;25;prato_principal;32.0
2023-08-29;frango_grelhado;cafe_manha;25;prato_principal;32.0
2023-08-29;suco_laranja;almoco;60;bebida;8.0
2023-08-29;suco_laranja;jantar;53;bebida;8.0
2023-08-29;suco_laranja;cafe_manha;37;bebida;8.0
2023-08-29;sobremesa_dia;almoco;16;sobremesa;12.0
2023-08-29;sobremesa_dia;jantar;14;sobremesa;12.0
2023-08-29;prato_vegetariano;almoco;22;prato_principal;28.0
2023-08-29;prato_vegetariano;jantar;14;prato_principal;28.0
2023-08-29;prato_vegetariano;cafe_manha;13;prato_principal;28.0
2023-08-30;prato_executivo;almoco;53;prato_principal;35.9
2023-08-30;prato_executivo;jantar;42;prato_principal;35.9
2023-08-30;prato_executivo;cafe_manha;43;prato_principal;35.9
2023-08-30;salada_caesar;almoco;15;entrada;18.5
2023-08-30;salada_caesar;jantar;7;entrada;18.5
2023-08-30;salada_caesar;cafe_manha;3;entrada;18.5
2023-08-30;frango_grelhado;almoco;31;prato_principal;32.0
2023-08-30;frango_grelhado;jantar;27;prato_principal;32.0
2023-08-30;frango_grelhado;cafe_manha;21;prato_principal;32.0
2023-08-30;suco_laranja;almoco;58;bebida;8.0
2023-08-30;suco_laranja;jantar;41;bebida;8.0
2023-08-30;suco_laranja;cafe_manha;49;bebida;8.0
2023-08-30;sobremesa_dia;almoco;20;sobremesa;12.0
2023-08-30;sobremesa_dia;jantar;22;sobremesa;12.0
2023-08-30;sobremesa_dia;cafe_manha;17;sobremesa;12.0
2023-08-30;prato_vegetariano;almoco;14;prato_principal;28.0
2023-08-30;prato_vegetariano;jantar;14;prato_principal;28.0
2023-08-30;prato_vegetariano;cafe_manha;16;prato_principal;28.0
2023-08-31;prato_executivo;almoco;44;prato_principal;35.9
2023-08-31;prato_executivo;jantar;35;prato_principal;35.9
2023-08-31;prato_executivo;cafe_manha;53;prato_principal;35.9
2023-08-31;salada_caesar;jantar;15;entrada;18.5
2023-08-31;salada_caesar;cafe_manha;12;entrada;18.5
2023-08-31;frango_grelhado;almoco;33;prato_principal;32.0
2023-08-31;frango_grelhado;jantar;24;prato_principal;32.0
2023-08-31;frango_grelhado;cafe_manha;28;prato_principal;32.0
2023-08-31;suco_laranja;almoco;59;bebida;8.0
2023-08-31;suco_laranja;jantar;66;bebida;8.0
2023-08-31;suco_laranja;cafe_manha;62;bebida;8.0
2023-08-31;sobremesa_dia;almoco;18;sobremesa;12.0
2023-08-31;sobremesa_dia;jantar;17;sobremesa;12.0
2023-08-31;sobremesa_dia;cafe_manha;21;sobremesa;12.0
2023-08-31;prato_vegetariano;almoco;21;prato_principal;28.0
2023-08-31;prato_vegetariano;jantar;18;prato_principal;28.0
2023-08-31;prato_vegetariano;cafe_manha;7;prato_principal;28.0
2023-09-01;prato_executivo;almoco;60;prato_principal;35.9
2023-09-01;prato_executivo;jantar;58;prato_principal;35.9
2023-09-01;prato_executivo;cafe_manha;43;prato_principal;35.9
2023-09-01;salada_caesar;almoco;21;entrada;18.5
2023-09-01;salada_caesar;jantar;13;entrada;18.5
2023-09-01;salada_caesar;cafe_manha;10;entrada;18.5
2023-09-01;frango_grelhado;almoco;41;prato_principal;32.0
2023-09-01;frango_grelhado;jantar;40;prato_principal;32.0
2023-09-01;frango_grelhado;cafe_manha;24;prato_principal;32.0
2023-09-01;suco_laranja;almoco;87;bebida;8.0
2023-09-01;suco_laranja;jantar;88;bebida;8.0
2023-09-01;suco_laranja;cafe_manha;69;bebida;8.0
2023-09-01;sobremesa_dia;almoco;20;sobremesa;12.0
2023-09-01;sobremesa_dia;jantar;19;sobremesa;12.0
2023-09-01;sobremesa_dia;cafe_manha;24;sobremesa;12.0
2023-09-01;prato_vegetariano;almoco;21;prato_principal;28.0
2023-09-01;prato_vegetariano;jantar;22;prato_principal;28.0
2023-09-01;prato_vegetariano;cafe_manha;17;prato_principal;28.0
2023-09-02;prato_executivo;almoco;22;prato_principal;35.9
2023-09-02;prato_executivo;jantar;48;prato_principal;35.9
2023-09-02;prato_executivo;cafe_manha;36;prato_principal;35.9
2023-09-02;salada_caesar;almoco;11;entrada;18.5
2023-09-02;salada_caesar;jantar;14;entrada;18.5
2023-09-02;salada_caesar;cafe_manha;9;entrada;18.5
2023-09-02;frango_grelhado;almoco;19;prato_principal;32.0
2023-09-02;frango_grelhado;jantar;50;prato_principal;32.0
2023-09-02;frango_grelhado;cafe_manha;23;prato_principal;32.0
2023-09-02;suco_laranja;jantar;69;bebida;8.0
2023-09-02;suco_laranja;cafe_manha;48;bebida;8.0
2023-09-02;sobremesa_dia;almoco;9;sobremesa;12.0
2023-09-02;sobremesa_dia;jantar;16;sobremesa;12.0
2023-09-02;sobremesa_dia;cafe_manha;8;sobremesa;12.0
2023-09-02;prato_vegetariano;almoco;6;prato_principal;28.0
2023-09-02;prato_vegetariano;jantar;29;prato_principal;28.0
2023-09-02;prato_vegetariano;cafe_manha;15;prato_principal;28.0
2023-09-03;prato_executivo;almoco;24;prato_principal;35.9
2023-09-03;prato_executivo;cafe_manha;30;prato_principal;35.9
2023-09-03;salada_caesar;almoco;4;entrada;18.5
2023-09-03;salada_caesar;jantar;7;entrada;18.5
2023-09-03;salada_caesar;cafe_manha;6;entrada;18.5
2023-09-03;frango_grelhado;almoco;16;prato_principal;32.0
2023-09-03;frango_grelhado;jantar;16;prato_principal;32.0
2023-09-03;suco_laranja;almoco;32;bebida;8.0
2023-09-03;suco_laranja;jantar;21;bebida;8.0
2023-09-03;suco_laranja;cafe_manha;44;bebida;8.0
2023-09-03;sobremesa_dia;almoco;7;sobremesa;12.0
2023-09-03;sobremesa_dia;jantar;7;sobremesa;12.0
2023-09-03;sobremesa_dia;cafe_manha;12;sobremesa;12.0
2023-09-03;prato_vegetariano;almoco;9;prato_principal;28.0
2023-09-03;prato_vegetariano;jantar;6;prato_principal;28.0
2023-09-03;prato_vegetariano;cafe_manha;15;prato_principal;28.0
2023-09-04;prato_executivo;almoco;39;prato_principal;35.9
2023-09-04;prato_executivo;jantar;21;prato_principal;35.9
2023-09-04;prato_executivo;cafe_manha;25;prato_principal;35.9
2023-09-04;salada_caesar;almoco;7;entrada;18.5
2023-09-04;salada_caesar;jantar;15;entrada;18.5
2023-09-04;salada_caesar;cafe_manha;9;entrada;18.5
2023-09-04;frango_grelhado;almoco;40;prato_principal;32.0
2023-09-04;frango_grelhado;jantar;21;prato_principal;32.0
2023-09-04;frango_grelhado;cafe_manha;21;prato_principal;32.0
2023-09-04;suco_laranja;almoco;56;bebida;8.0
2023-09-04;suco_laranja;jantar;45;bebida;8.0
2023-09-04;suco_laranja;cafe_manha;45;bebida;8.0
2023-09-04;sobremesa_dia;almoco;21;sobremesa;12.0
2023-09-04;sobremesa_dia;jantar;12;sobremesa;12.0
2023-09-04;sobremesa_dia;cafe_manha;18;sobremesa;12.0
2023-09-04;prato_vegetariano;almoco;15;prato_principal;28.0
2023-09-04;prato_vegetariano;jantar;10;prato_principal;28.0
2023-09-04;prato_vegetariano;cafe_manha;16;prato_principal;28.0
2023-09-05;prato_executivo;almoco;46;prato_principal;35.9
2023-09-05;prato_executivo;jantar;35;prato_principal;35.9
2023-09-05;prato_executivo;cafe_manha;40;prato_principal;35.9
2023-09-05;salada_caesar;almoco;9;entrada;18.5
2023-09-05;salada_caesar;jantar;8;entrada;18.5
2023-09-05;salada_caesar;cafe_manha;5;entrada;18.5
2023-09-05;frango_grelhado;almoco;35;prato_principal;32.0
2023-09-05;frango_grelhado;jantar;24;prato_principal;32.0
2023-09-05;frango_grelhado;cafe_manha;24;prato_principal;32.0
2023-09-05;suco_laranja;almoco;58;bebida;8.0
2023-09-05;suco_laranja;jantar;38;bebida;8.0
2023-09-05;suco_laranja;cafe_manha;64;bebida;8.0
2023-09-05;sobremesa_dia;almoco;22;sobremesa;12.0
2023-09-05;sobremesa_dia;jantar;12;sobremesa;12.0
2023-09-05;sobremesa_dia;cafe_manha;28;sobremesa;12.0
2023-09-05;prato_vegetariano;almoco;27;prato_principal;28.0
2023-09-05;prato_vegetariano;jantar;12;prato_principal;28.0
2023-09-05;prato_vegetariano;cafe_manha;20;prato_principal;28.0
2023-09-06;prato_executivo;almoco;31;prato_principal;35.9
2023-09-06;prato_executivo;jantar;45;prato_principal;35.9
2023-09-06;prato_executivo;cafe_manha;44;prato_principal;35.9
2023-09-06;salada_caesar;almoco;10;entrada;18.5
2023-09-06;salada_caesar;jantar;9;entrada;18.5
2023-09-06;salada_caesar;cafe_manha;7;entrada;18.5
2023-09-06;frango_grelhado;almoco;29;prato_principal;32.0
2023-09-06;frango_grelhado;jantar;27;prato_principal;32.0
2023-09-06;frango_grelhado;cafe_manha;27;prato_principal;32.0
2023-09-06;suco_laranja;almoco;61;bebida;8.0
2023-09-06;suco_laranja;jantar;44;bebida;8.0
2023-09-06;suco_laranja;cafe_manha;54;bebida;8.0
2023-09-06;sobremesa_dia;almoco;24;sobremesa;12.0
2023-09-06;sobremesa_dia;jantar;13;sobremesa;12.0
2023-09-06;sobremesa_dia;cafe_manha;18;sobremesa;12.0
2023-09-06;prato_vegetariano;almoco;14;prato_principal;28.0
2023-09-06;prato_vegetariano;jantar;13;prato_principal;28.0
2023-09-06;prato_vegetariano;cafe_manha;17;prato_principal;28.0
2023-09-07;prato_executivo;almoco;40;prato_principal;35.9
2023-09-07;prato_executivo;jantar;33;prato_principal;35.9
2023-09-07;prato_executivo;cafe_manha;36;prato_principal;35.9
2023-09-07;salada_caesar;almoco;11;entrada;18.5
2023-09-07;salada_caesar;jantar;11;entrada;18.5
2023-09-07;salada_caesar;cafe_manha;9;entrada;18.5
2023-09-07;frango_grelhado;almoco;31;prato_principal;32.0
2023-09-07;frango_grelhado;jantar;19;prato_principal;32.0
2023-09-07;frango_grelhado;cafe_manha;29;prato_principal;32.0
2023-09-07;suco_laranja;almoco;72;bebida;8.0
2023-09-07;suco_laranja;jantar;64;bebida;8.0
2023-09-07;suco_laranja;cafe_manha;43;bebida;8.0
2023-09-07;sobremesa_dia;almoco;21;sobremesa;12.0
2023-09-07;sobremesa_dia;jantar;19;sobremesa;12.0
2023-09-07;sobremesa_dia;cafe_manha;21;sobremesa;12.0
2023-09-07;prato_vegetariano;almoco;17;prato_principal;28.0
2023-09-07;prato_vegetariano;jantar;9;prato_principal;28.0
2023-09-07;prato_vegetariano;cafe_manha;12;prato_principal;28.0
2023-09-08;prato_executivo;almoco;46;prato_principal;35.9
2023-09-08;prato_executivo;jantar;54;prato_principal;35.9
2023-09-08;prato_executivo;cafe_manha;49;prato_principal;35.9
2023-09-08;salada_caesar;almoco;13;entrada;18.5
2023-09-08;salada_caesar;jantar;21;entrada;18.5
2023-09-08;salada_caesar;cafe_manha;12;entrada;18.5
2023-09-08;frango_grelhado;almoco;36;prato_principal;32.0
2023-09-08;frango_grelhado;jantar;36;prato_principal;32.0
2023-09-08;frango_grelhado;cafe_manha;29;prato_principal;32.0
2023-09-08;suco_laranja;almoco;65;bebida;8.0
2023-09-08;suco_laranja;jantar;75;bebida;8.0
2023-09-08;suco_laranja;cafe_manha;57;bebida;8.0
2023-09-08;sobremesa_dia;almoco;27;sobremesa;12.0
2023-09-08;sobremesa_dia;jantar;31;sobremesa;12.0
2023-09-08;sobremesa_dia;cafe_manha;20;sobremesa;12.0
2023-09-08;prato_vegetariano;almoco;27;prato_principal;28.0
2023-09-08;prato_vegetariano;jantar;22;prato_principal;28.0
2023-09-08;prato_vegetariano;cafe_manha;9;prato_principal;28.0
2023-09-09;prato_executivo;almoco;28;prato_principal;35.9
2023-09-09;prato_executivo;jantar;54;prato_principal;35.9
2023-09-09;prato_executivo;cafe_manha;31;prato_principal;35.9
2023-09-09;salada_caesar;almoco;2;entrada;18.5
2023-09-09;salada_caesar;jantar;18;entrada;18.5
2023-09-09;salada_caesar;cafe_manha;8;entrada;18.5
2023-09-09;frango_grelhado;almoco;14;prato_principal;32.0
2023-09-09;frango_grelhado;jantar;40;prato_principal;32.0
2023-09-09;frango_grelhado;cafe_manha;20;prato_principal;32.0
2023-09-09;suco_laranja;almoco;40;bebida;8.0
2023-09-09;suco_laranja;jantar;80;bebida;8.0
2023-09-09;suco_laranja;cafe_manha;34;bebida;8.0
2023-09-09;sobremesa_dia;almoco;10;sobremesa;12.0
2023-09-09;sobremesa_dia;jantar;26;sobremesa;12.0
